ftp link	Species	Assembly Status	Assembly Name
ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/016/771/965/GCA_016771965.1_ASM1677196v1	Brassica carinata	Chromosome	ASM1677196v1
ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/905/132/885/GCA_905132885.1_Moricandia_moricandioides_assemly	Moricandia moricandioides	Scaffold	Moricandia_moricandioides_assemly
ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/905/132/765/GCA_905132765.1_Moricandia_arvensis_assemly	Moricandia arvensis	Scaffold	Moricandia_arvensis_assemly
ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/905/175/345/GCA_905175345.1_ASS3	Arabidopsis suecica	Scaffold	ASS3
ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/016/617/915/GCA_016617915.1_SCU_Esa_1.0	Eutrema salsugineum	Chromosome	SCU_Esa_1.0
ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/016/432/835/GCA_016432835.1_Bnig_sang_1.1	Brassica nigra	Chromosome	Bnig_sang_1.1
ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/016/163/755/GCA_016163755.1_ASM1616375v1	Brassica rapa	Chromosome	ASM1616375v1
ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/015/832/515/GCA_015832515.1_SPBU_Bret_1.0	Boechera retrofracta	Scaffold	SPBU_Bret_1.0
ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/015/484/525/GCA_015484525.1_UDSC_Var_1.1	Brassica juncea	Chromosome	UDSC_Var_1.1
ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/015/476/445/GCA_015476445.1_Crambe_hispanica_v1.1	Crambe hispanica	Scaffold	Crambe_hispanica_v1.1
ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/012/274/485/GCA_012274485.2_S.alba_v1	Sinapis alba	Scaffold	S.alba_v1
ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/014/822/095/GCA_014822095.1_UALgDiploT.01	Diplotaxis tenuifolia	Scaffold	UALgDiploT.01
ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/904/420/315/GCA_904420315.1_AT9943.Cdm-0.scaffold	Arabidopsis thaliana	Chromosome	AT9943.Cdm-0.scaffold
ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/014/578/085/GCA_014578085.1_Cresedifolia_CH_v1	Cardamine resedifolia	Scaffold	Cresedifolia_CH_v1
ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/014/578/035/GCA_014578035.1_Aalp_CH_v1	Arabis alpina	Scaffold	Aalp_CH_v1
ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/014/595/705/GCA_014595705.1_ASM1459570v1	Isatis tinctoria	Scaffold	ASM1459570v1
ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/014/170/575/GCA_014170575.1_ASM1417057v1	Brassica napus	Scaffold	ASM1417057v1
ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/903/064/275/GCA_903064275.1_AT7213.Ler-0.PacBio	Arabidopsis thaliana	Chromosome	AT7213.Ler-0.PacBio
ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/903/064/325/GCA_903064325.1_AT7186.Kn-0.PacBio	Arabidopsis thaliana	Chromosome	AT7186.Kn-0.PacBio
ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/903/064/295/GCA_903064295.1_AT5784.Ty-1.PacBio	Arabidopsis thaliana	Chromosome	AT5784.Ty-1.PacBio
ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/903/064/285/GCA_903064285.1_AT1741.KBS-Mac-74.PacBio	Arabidopsis thaliana	Chromosome	AT1741.KBS-Mac-74.PacBio
ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/902/825/305/GCA_902825305.1_AT6909.Col-0.PacBio	Arabidopsis thaliana	Chromosome	AT6909.Col-0.PacBio
ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/902/996/965/GCA_902996965.1_pseudohap_a_diploid	Arabidopsis arenosa	Scaffold	pseudohap_a_diploid
ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/902/850/255/GCA_902850255.1_pseudohap_a_tetraploid	Arabidopsis arenosa	Scaffold	pseudohap_a_tetraploid
ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/012/274/485/GCA_012274485.1_DRMR_INDIA_Salba1.0	Sinapis alba	Scaffold	DRMR_INDIA_Salba1.0
ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/902/206/195/GCA_902206195.3_Arabis_nemorensis_1.0_pseudo-chromsomes_annotated	Arabis nemorensis	Scaffold	Arabis nemorensis 1.0 pseudo-chromsomes annotated
Arabis nemorensis	Scaffold	Arabis nemorensis 1.0 scaffold assembly	
ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/902/824/885/GCA_902824885.1_Qing	Raphanus sativus	Chromosome	Qing
Eruca vesicaria	Scaffold	Eruca sativa	
ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/003/260/675/GCA_003260675.2_B_cretica_D_v2	Brassica cretica	Scaffold	B_cretica_D_v2
ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/003/260/655/GCA_003260655.2_B_cretica_A_v2	Brassica cretica	Scaffold	B_cretica_A_v2
ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/011/420/285/GCA_011420285.1_BTI_Eche1.2	Erysimum cheiranthoides	Chromosome	BTI_Eche1.2
ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/902/460/265/GCA_902460265.3_Arabidopsis_thaliana_An-1_chrom	Arabidopsis thaliana	Chromosome	Arabidopsis_thaliana_An-1_chrom
Arabidopsis thaliana	Scaffold	Arabidopsis_thaliana_An-1	
ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/011/037/025/GCA_011037025.1_Aha_ha_2.0	Arabidopsis halleri	Scaffold	Aha_ha_2.0
ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/003/260/635/GCA_003260635.2_B_cretica_B_v2	Brassica cretica	Scaffold	B_cretica_B_v2
ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/902/728/155/GCA_902728155.2_Merr_genes	Microthlaspi erraticum	Scaffold	Merr_genes
ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/003/260/695/GCA_003260695.2_B_cretica_D_v2	Brassica cretica	Scaffold	B_cretica_D_v2
ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/010/577/795/GCA_010577795.1_ASM1057779v1	Isatis tinctoria	Chromosome	ASM1057779v1
ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/902/728/155/GCA_902728155.1_Merr_scaffolds	Microthlaspi erraticum	Scaffold	Merr_scaffolds
ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/902/726/615/GCA_902726615.1_bol-D134-Reference	Brassica oleracea	Scaffold	bol-D134-Reference
ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/309/985/GCA_000309985.3_CAAS_Brap_v3.01	Brassica rapa	Chromosome	CAAS_Brap_v3.01
ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/902/705/455/GCA_902705455.1_araThaC24v1	Arabidopsis thaliana	Scaffold	araThaC24v1
ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/009/757/365/GCA_009757365.1_ASM975736v1	Lepidium campestre	Scaffold	ASM975736v1
ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/902/651/935/GCA_902651935.1_araThaAn1v1	Arabidopsis thaliana	Scaffold	araThaAn1v1
ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/902/460/315/GCA_902460315.1_Arabidopsis_thaliana_Eri-1	Arabidopsis thaliana	Chromosome	Arabidopsis_thaliana_Eri-1
ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/902/460/295/GCA_902460295.1_Arabidopsis_thaliana_Sha	Arabidopsis thaliana	Chromosome	Arabidopsis_thaliana_Sha
ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/902/460/305/GCA_902460305.1_Arabidopsis_thaliana_Kyo	Arabidopsis thaliana	Chromosome	Arabidopsis_thaliana_Kyo
ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/902/460/275/GCA_902460275.1_Arabidopsis_thaliana_Cvi-0	Arabidopsis thaliana	Chromosome	Arabidopsis_thaliana_Cvi-0
ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/902/460/285/GCA_902460285.1_Arabidopsis_thaliana_Ler	Arabidopsis thaliana	Chromosome	Arabidopsis_thaliana_Ler
ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/008/629/595/GCA_008629595.1_ASM862959v1	Brassica rapa	Chromosome	ASM862959v1
ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/900/406/355/GCA_900406355.1_ASM90040635v1	Erysimum pusillum	Scaffold	ASM90040635v1
ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/900/406/435/GCA_900406435.1_ASM90040643v1	Lepidium aucheri	Scaffold	ASM90040643v1
ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/900/406/505/GCA_900406505.1_ASM90040650v1	Physaria ovalifolia	Scaffold	ASM90040650v1
ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/900/406/535/GCA_900406535.1_ASM90040653v1	Raparia bulbosa	Scaffold	ASM90040653v1
ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/900/406/545/GCA_900406545.1_ASM90040654v1	Turritis glabra	Scaffold	ASM90040654v1
ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/900/406/515/GCA_900406515.1_ASM90040651v1	Pseudoturritis turrita	Scaffold	ASM90040651v1
ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/900/406/495/GCA_900406495.1_ASM90040649v1	Sisymbrium altissimum	Scaffold	ASM90040649v1
ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/900/406/525/GCA_900406525.1_ASM90040652v1	Physaria fendleri	Scaffold	ASM90040652v1
ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/900/406/485/GCA_900406485.1_ASM90040648v1	Physaria acutifolia	Scaffold	ASM90040648v1
ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/900/406/475/GCA_900406475.1_ASM90040647v1	Noccaea goesingensis	Scaffold	ASM90040647v1
ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/900/406/465/GCA_900406465.1_ASM90040646v1	Noccaea caerulescens	Scaffold	ASM90040646v1
ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/900/406/445/GCA_900406445.1_ASM90040644v1	Nasturtium officinale	Scaffold	ASM90040644v1
ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/900/406/455/GCA_900406455.1_ASM90040645v1	Macropodium nivale	Scaffold	ASM90040645v1
ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/900/406/405/GCA_900406405.1_ASM90040640v1	Lepidium africanum	Scaffold	ASM90040640v1
ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/900/406/395/GCA_900406395.1_ASM90040639v1	Kernera saxatilis	Scaffold	ASM90040639v1
ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/900/406/385/GCA_900406385.1_ASM90040638v1	Isatis tinctoria	Scaffold	ASM90040638v1
ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/900/406/425/GCA_900406425.1_ASM90040642v1	Iberis pinnata	Scaffold	ASM90040642v1
ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/900/406/415/GCA_900406415.1_ASM90040641v1	Isatis lusitanica	Scaffold	ASM90040641v1
ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/900/406/375/GCA_900406375.1_ASM90040637v1	Iberis amara	Scaffold	ASM90040637v1
ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/900/406/365/GCA_900406365.1_ASM90040636v1	Heliophila coronopifolia	Scaffold	ASM90040636v1
ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/900/406/325/GCA_900406325.1_ASM90040632v1	Erucastrum elatum	Scaffold	ASM90040632v1
ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/900/406/345/GCA_900406345.1_ASM90040634v1	Erysimum cheiri	Scaffold	ASM90040634v1
ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/900/406/305/GCA_900406305.1_ASM90040630v1	Cochlearia officinalis	Scaffold	ASM90040630v1
ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/900/406/335/GCA_900406335.1_ASM90040633v1	Boechera puberula	Scaffold	ASM90040633v1
ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/900/406/285/GCA_900406285.1_ASM90040628v1	Biscutella auriculata	Scaffold	ASM90040628v1
ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/900/406/275/GCA_900406275.1_ASM90040627v1	Anastatica hierochuntica	Scaffold	ASM90040627v1
ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/900/406/315/GCA_900406315.1_Biscutella_longifolia	Biscutella laevigata	Scaffold	Biscutella longifolia
ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/900/406/295/GCA_900406295.1_Alyssum_saxatile	Aurinia saxatilis	Scaffold	Alyssum saxatile
ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/900/406/245/GCA_900406245.1_Illumina_short-read_assembly_of_Alyssum_argenteum	Odontarrhena argentea	Scaffold	Illumina short-read assembly of Alyssum argenteum
ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/004/349/715/GCA_004349715.1_ASM434971v1	Crucihimalaya himalaica	Scaffold	ASM434971v1
ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/900/660/825/GCA_900660825.1_Ath.Ler-0.MPIPZ.v1.0	Arabidopsis thaliana	Chromosome	Ath.Ler-0.MPIPZ.v1.0
ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/900/412/535/GCA_900412535.2_Brassica_rapa_Z1	Brassica rapa	Chromosome	Brassica_rapa_Z1
ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/003/711/535/GCA_003711535.1_Ahalleri_CH_v2	Arabidopsis halleri	Scaffold	Ahalleri_CH_v2
ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/003/434/825/GCA_003434825.1_Brassica_rapa_FPsc_v1.3	Brassica rapa	Chromosome	Brassica_rapa_FPsc_v1.3
ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/900/205/625/GCA_900205625.1_Alyrpet2.2	Arabidopsis lyrata	Scaffold	Alyrpet2.2
ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/900/416/815/GCA_900416815.2_Brassica_oleracea_HDEM	Brassica oleracea	Chromosome	Brassica_oleracea_HDEM
ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/001/735/GCA_000001735.2_TAIR10.1	Arabidopsis thaliana	Chromosome	TAIR10.1
ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/900/416/815/GCA_900416815.1_Brassica_oleracea_HDEM	Brassica oleracea	Scaffold	Brassica_oleracea_HDEM
ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/900/412/535/GCA_900412535.1_Brassica_rapa_Z1	Brassica rapa	Scaffold	Brassica_rapa_Z1
ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/003/118/655/GCA_003118655.1_Ahalleri_gemmifera_v1	Arabidopsis halleri	Scaffold	Ahalleri_gemmifera_v1
ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/933/935/GCA_002933935.1_ASM293393v1	Eutrema yunnanense	Scaffold	ASM293393v1
ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/933/915/GCA_002933915.1_ASM293391v1	Eutrema heterophyllum	Scaffold	ASM293391v1
ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/309/985/GCA_000309985.2_ASM30998v2	Brassica rapa	Scaffold	ASM30998v2
ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/686/985/GCA_000686985.2_Bra_napus_v2.0	Brassica napus	Chromosome	Bra_napus_v2.0
ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/900/128/785/GCA_900128785.1_MPIPZ.v5	Arabis alpina	Chromosome	MPIPZ.v5
ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/197/605/GCA_002197605.1_Radish_v2.20	Raphanus sativus	Chromosome	Radish_v2.20
ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/004/255/GCA_000004255.1_v.1.0	Arabidopsis lyrata	Scaffold	v.1.0
ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/079/875/GCA_002079875.1_Bstricta_278_v1	Boechera stricta	Scaffold	Bstricta_278_v1
ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/974/645/GCA_001974645.1_C_bursa_pastoris_nuclear_genome_v1	Capsella bursa-pastoris	Scaffold	C_bursa_pastoris_nuclear_genome_v1
ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/900/108/845/GCA_900108845.1_Conringia_planisiliqua.v1	Conringia planisiliqua	Scaffold	Conringia_planisiliqua.v1
ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/900/116/095/GCA_900116095.1_Euclidium_syriacum.MPIPZ.v1	Euclidium syriacum	Scaffold	Euclidium_syriacum.MPIPZ.v1
ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/920/985/GCA_001920985.1_ASM192098v1	Barbarea vulgaris	Scaffold	ASM192098v1
ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/900/078/215/GCA_900078215.1_Ahal2.2	Arabidopsis halleri	Scaffold	Ahal2.2
ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/742/845/GCA_001742845.1_AthNd1_v1.0	Arabidopsis thaliana	Scaffold	AthNd1_v1.0
ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/687/265/GCA_001687265.1_Brassica_juncea_var_tumida_T84-66_v1	Brassica juncea	Chromosome	Brassica_juncea_var_tumida_T84-66_v1
ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/682/895/GCA_001682895.1_ASM168289v1	Brassica nigra	Chromosome	ASM168289v1
ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/651/475/GCA_001651475.1_Ler_Assembly	Arabidopsis thaliana	Chromosome	Ler Assembly
ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/411/055/GCA_000411055.1_VEGI_LA_v_1.0	Leavenworthia alabamica	Scaffold	VEGI_LA_v_1.0
ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/411/075/GCA_000411075.1_VEGI_SI_v_1.0	Sisymbrium irio	Scaffold	VEGI_SI_v_1.0
ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/411/095/GCA_000411095.1_VEGI_AA_v_1.0	Aethionema arabicum	Scaffold	VEGI_AA_v_1.0
ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/484/925/GCA_001484925.1_ASM148492v1	Arabis nordmanniana	Scaffold	ASM148492v1
ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/375/325/GCA_000375325.1_Caprub1_0	Capsella rubella	Scaffold	Caprub1_0
ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/325/905/GCA_000325905.2_TsV2-8	Eutrema salsugineum	Chromosome	TsV2-8
ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/801/105/GCA_000801105.2_Rs1.0	Raphanus sativus	Scaffold	Rs1.0
ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/309/985/GCA_000309985.1_Brapa_1.0	Brassica rapa	Chromosome	Brapa_1.0
ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/047/155/GCA_001047155.1_Rsativus_build1.00	Raphanus sativus	Scaffold	Rsativus_build1.00
ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/956/625/GCA_000956625.1_T_arvense_v1	Thlaspi arvense	Scaffold	T_arvense_v1
ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/222/345/GCA_000222345.1_C24_2010-09-30	Arabidopsis thaliana	Scaffold	C24_2010-09-30
ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/222/385/GCA_000222385.1_Kro-0_2010-09-30	Arabidopsis thaliana	Scaffold	Kro-0_2010-09-30
ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/222/325/GCA_000222325.1_Bur-0_2010-09-30	Arabidopsis thaliana	Scaffold	Bur-0_2010-09-30
ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/222/365/GCA_000222365.1_Ler-1_2010-09-30	Arabidopsis thaliana	Scaffold	Ler-1_2010-09-30
ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/218/505/GCA_000218505.1_Eutrema_parvulum_v01	Schrenkiella parvula	Chromosome	Eutrema_parvulum_v01
ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/211/275/GCA_000211275.1_ASM21127v1	Arabidopsis thaliana	Chromosome	ASM21127v1
ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/001/735/GCA_000001735.1_TAIR10	Arabidopsis thaliana	Chromosome	TAIR10
Raphanus sativus	Scaffold	ASM80110v1	
ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/751/015/GCA_000751015.1_AST_PRJEB5043_v1	Brassica napus	Scaffold	AST_PRJEB5043_v1
ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/733/195/GCA_000733195.1_A_alpina_V4	Arabis alpina	Chromosome	A_alpina_V4
Arabidopsis thaliana	Complete Genome	TAIR8	
ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/715/565/GCA_000715565.1_RSA_r1.0	Raphanus sativus	Scaffold	RSA_r1.0
ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/695/525/GCA_000695525.1_BOL	Brassica oleracea	Chromosome	BOL
ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/686/985/GCA_000686985.1_Brassica_napus_assembly_v1.0	Brassica napus	Chromosome	Brassica_napus_assembly_v1.0
ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/633/955/GCA_000633955.1_Cs	Camelina sativa	Chromosome	Cs
ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/604/025/GCA_000604025.1_BOL_v1.0	Brassica oleracea	Scaffold	BOL_v1.0
ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/524/985/GCA_000524985.1_Alyr_1.0	Arabidopsis lyrata	Scaffold	Alyr_1.0
ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/523/005/GCA_000523005.1_Ahal_1.0	Arabidopsis halleri	Scaffold	Ahal_1.0
ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/496/875/GCA_000496875.1_CamelinaSativa	Camelina sativa	Scaffold	CamelinaSativa
ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/478/725/GCA_000478725.1_Eutsalg1_0	Eutrema salsugineum	Scaffold	Eutsalg1_0
Arabidopsis thaliana	Complete Genome	TAIR7	
ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/001/735/GCA_000001735.1_TAIR10	Arabidopsis thaliana	Chromosome	TAIR9
ftp://Conservatory/Cgrandiflora	Capsella grandiflora	Chromosome	Cgrandiflora
ftp://Conservatory/Chirsutum	Cardamine hirsuta	Chromosome	Chirsutum
ftp://Conservatory/Cmaritima	Crambe maritima	Chromosome	Cmaritima
ftp://Conservatory/Cviolacea	Cleome violacea	Chromosome	Cviolacea
ftp://Conservatory/Dsophioides	 Descurainia sophioides	Chromosome	Dsophioides
ftp://Conservatory/Dstrictus	Diptychocarpus strictus	Chromosome	Dstrictus
ftp://Conservatory/Lannua	Lunaria annua	Chromosome	Lannua
ftp://Conservatory/Lsativum	Lepidium sativum	Chromosome	Lsativum
ftp://Conservatory/Mmaritima	Malcolmia maritima	Chromosome	Mmaritima
ftp://Conservatory/Mperfoliatum	Myagrum perfoliatum	Chromosome	Mperfoliatum
ftp://Conservatory/Rislandica	Rorippa islandica	Chromosome	Rislandica
ftp://Conservatory/Spinnata	Stanleya pinnata	Chromosome	Spinnata
Pyracantha coccinea	Scaffold	ASM2856651v2	
ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/029/955/405/GCA_029955405.1_drRubParv1.0.hap1	Rubus parviflorus	Scaffold	drRubParv1.0.hap1
ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/029/955/375/GCA_029955375.1_drRubParv1.0.hap2	Rubus parviflorus	Scaffold	drRubParv1.0.hap2
ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/029/378/325/GCA_029378325.1_ASM2937832v1	Elaeagnus macrophylla	Chromosome	ASM2937832v1
ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/029/339/155/GCA_029339155.1_ASM2933915v1	Prunus mume	Chromosome	ASM2933915v1
ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/029/294/515/GCA_029294515.1_ASM2929451v1	Rosaceae sp.	Scaffold	ASM2929451v1
ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/029/294/495/GCA_029294495.1_ASM2929449v1	Rosaceae sp.	Scaffold	ASM2929449v1
ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/029/294/505/GCA_029294505.1_ASM2929450v1	Rosaceae sp.	Scaffold	ASM2929450v1
ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/029/294/465/GCA_029294465.1_ASM2929446v1	Rosaceae sp.	Scaffold	ASM2929446v1
ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/029/294/455/GCA_029294455.1_ASM2929445v1	Rosaceae sp.	Scaffold	ASM2929445v1
ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/029/294/435/GCA_029294435.1_ASM2929443v1	Rosaceae sp.	Scaffold	ASM2929443v1
ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/029/231/665/GCA_029231665.1_JNU_Mind_1.1	Morus indica	Scaffold	JNU_Mind_1.1
ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/029/168/945/GCA_029168945.1_ASM2916894v1	Cannabis sativa	Chromosome	ASM2916894v1
ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/028/570/905/GCA_028570905.1_ASM2857090v1	Dryas integrifolia	Scaffold	ASM2857090v1
ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/028/566/515/GCA_028566515.1_ASM2856651v1	Pyracantha coccinea	Scaffold	ASM2856651v1
ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/028/456/155/GCA_028456155.1_Malus_sieversii.altB	Malus sieversii	Chromosome	Malus_sieversii.altB
ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/028/456/135/GCA_028456135.1_Malus_sieversii.altA	Malus sieversii	Chromosome	Malus_sieversii.altA
ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/028/456/125/GCA_028456125.1_Malus_sieversii.pri	Malus sieversii	Chromosome	Malus_sieversii.pri
